clip_id,prompt_id,group,category,prompt,seed,clip_seed,num_inference_steps,cfg_scale,duration_s,lufs_in,proxy_arousal_deploy,proxy_valence_deploy,proxy_arousal_foldmean,proxy_arousal_lufs23_deploy,proxy_arousal_lufs23_foldmean,aux_arousal,aux_arousal_lufs23,clap_similarity,tempo_bpm,onset_density,spectral_flux_mean,roughness,rms_mean,spectral_centroid_mean,mode_majorness
anxiolytic.meditation.p8.g6,anxiolytic.meditation.p8,anxiolytic,meditation,slow flowing ambient music for yoga relaxation,0,39486,8,1.0,45.0,-19.278962086708265,2.9458147084419704,3.42652249134284,3.241393663860955,3.049479249879384,3.1874357752578506,4.1571028194257895,4.118393794638755,0.3815090879862563,117.45383522727272,7.568435312986003,0.0367450453341007,0.139916981766581,0.1180820316076278,678.5705781781342,0.1506105563428831
anxiolytic.meditation.p8.g8,anxiolytic.meditation.p8,anxiolytic,meditation,slow flowing ambient music for yoga relaxation,0,77240,8,1.0,45.0,-27.409411165115326,2.957003650708062,3.0515453967611688,2.796407536325418,2.67117984369535,2.728687407641651,2.680518656810984,2.688883595705166,0.3675838626275556,117.45383522727272,0.5809970489038786,0.0357981212437152,0.1788152247461691,0.0359412804245948,540.260551418837,0.1539289266877955
anxiolytic.meditation.p8.g10,anxiolytic.meditation.p8,anxiolytic,meditation,slow flowing ambient music for yoga relaxation,0,81616,8,1.0,45.0,-16.30321108299698,3.786760226560689,2.6392378669992564,3.7506581280015916,3.230769394775071,3.238244827239477,3.030968265260304,2.9186807515383006,0.3224102745652871,117.45383522727272,0.5943383903413014,0.04264572635293,0.2164768236078577,0.1432193517684936,733.1609820832587,0.1250146394851159
anxiolytic.meditation.p9.g0,anxiolytic.meditation.p9,anxiolytic,meditation,minimal peaceful tones for silent contemplation,0,94121,8,1.0,45.0,-20.35614127154444,2.7284999910161667,3.3450658253721466,3.185192591130972,2.841922086453621,3.20923398714503,3.717511979893919,3.6702560801244575,0.049855942965716,129.19921875,6.801148101390346,0.0533263981342315,0.1233593029591978,0.0966065600514411,383.47888583332696,-0.113511243783303
anxiolytic.meditation.p9.g2,anxiolytic.meditation.p9,anxiolytic,meditation,minimal peaceful tones for silent contemplation,0,83690,8,1.0,45.0,-26.20761615678727,3.229393755369548,2.9471021036409355,3.14768897863985,3.1941320386672296,3.1905368563866596,2.6891719178458118,2.643699789875217,0.0540132703248905,129.19921875,6.497578497220752,0.0187075436115264,0.0468855187379436,0.1519476026296615,212.07109643833456,0.2495077119278508
anxiolytic.meditation.p9.g4,anxiolytic.meditation.p9,anxiolytic,meditation,minimal peaceful tones for silent contemplation,0,69773,8,1.0,45.0,-20.045938233296724,3.1213368638235988,3.258766426425584,3.1328856661497717,2.8493178170026074,2.99870439251963,3.4739515857753123,3.405820598405148,0.0226698331308164,129.19921875,7.5355489166479055,0.0652878582477569,0.1558481519539263,0.0978472605347633,441.8606120642872,-0.2743533547588166
anxiolytic.meditation.p9.g6,anxiolytic.meditation.p9,anxiolytic,meditation,minimal peaceful tones for silent contemplation,0,76347,8,1.0,45.0,-21.332444643187443,2.752245607624705,3.527328335816374,3.1153336922963875,2.76619857903554,3.20283615682695,3.719264541770027,3.662428564071675,-0.0618942938126078,129.19921875,7.550023502334024,0.0589597448706626,0.0746293583241514,0.090158499777317,390.5674551938928,-0.2330710927107181
anxiolytic.meditation.p9.g8,anxiolytic.meditation.p9,anxiolytic,meditation,minimal peaceful tones for silent contemplation,0,23,8,1.0,45.0,-28.55329903496242,3.2383769502636426,3.1858443500857208,3.266475587147589,2.956470679931939,3.003909006471829,3.3827023518253174,3.4243085531499853,0.0256101653087435,129.19921875,7.093573335427135,0.0455826297402381,0.051766240408568,0.0336649753153324,470.0718027225656,0.1026527919845514
anxiolytic.meditation.p9.g10,anxiolytic.meditation.p9,anxiolytic,meditation,minimal peaceful tones for silent contemplation,0,98931,8,1.0,45.0,-19.456526151031117,2.769598599995234,3.612002220583096,2.975478980340871,2.564120556174112,2.8005099395669966,3.0897845260966355,3.0127891209782653,0.1121461092304289,123.046875,6.416061568870884,0.0510204136371612,0.0025054588269486,0.1052305102348327,459.8310694695436,-0.0021148811200298
anxiolytic.study_calm.p0.g0,anxiolytic.study_calm.p0,anxiolytic,study_calm,soft calm background music for focused studying,0,70191,8,1.0,45.0,-21.329532587281975,3.154088158725912,3.465932635689273,3.017381729731273,3.1430014120174765,2.980789365025432,3.305648663412313,3.284051850312345,0.3198627230306621,172.265625,1.8444444444444448,0.0329427644610405,0.1765946015525382,0.0869899615645408,607.484176535211,0.3867076072565363
anxiolytic.study_calm.p0.g2,anxiolytic.study_calm.p0,anxiolytic,study_calm,soft calm background music for focused studying,0,92950,8,1.0,45.0,-21.59314856104538,2.625673296903553,3.310036763200174,2.82101782473775,2.699995090293268,2.8298234919431513,3.0946372982603103,3.085982867836285,0.2688772675686471,99.38401442307692,2.744309844885411,0.0393794365227222,0.0614766294807984,0.0769909247756004,458.79780200574544,-0.0352810947867999
anxiolytic.study_calm.p0.g4,anxiolytic.study_calm.p0,anxiolytic,study_calm,soft calm background music for focused studying,0,79809,8,1.0,45.0,-22.378281395670587,2.2683847052864343,3.1292792984293443,2.6925428157594054,2.2571190083400614,2.677632420791604,2.7490013576061547,2.739821417393824,0.2321274118562317,129.19921875,0.9475060568360398,0.0324617996811866,0.0509841875634399,0.0931981429457664,282.51585580309586,-0.0800280981870994
anxiolytic.study_calm.p0.g6,anxiolytic.study_calm.p0,anxiolytic,study_calm,soft calm background music for focused studying,0,30327,8,1.0,45.0,-18.45508853516442,3.9878660839805575,3.5441090989517554,3.7836812384538754,3.429928468840913,3.395770547936331,3.0521493997208613,2.983369881005645,0.2800158259452649,103.359375,0.7834445224719101,0.0322270765900611,0.1209800196983807,0.1150884255766868,601.7239450918737,0.2710231321131878
anxiolytic.study_calm.p0.g8,anxiolytic.study_calm.p0,anxiolytic,study_calm,soft calm background music for focused studying,0,49824,8,1.0,45.0,-23.73549562874305,2.5135534905006938,3.687005308108558,2.659745227133519,2.499977382761842,2.675752957731317,3.063736637759763,3.067005294305496,0.2488764969005909,83.35433467741936,1.0,0.0351896770298481,0.0744668171472187,0.0408211760222911,624.5111994385135,0.0260832594821484
anxiolytic.study_calm.p0.g10,anxiolytic.study_calm.p0,anxiolytic,study_calm,soft calm background music for focused studying,0,30618,8,1.0,45.0,-21.70703392133451,2.6613657150924808,3.718257132003319,2.7521756154230905,2.435887257514734,2.6778862689111604,3.140896241439645,3.12491759348302,0.2059628190104566,99.38401442307692,2.620626766962843,0.0407609567046165,0.0682966915792425,0.0751897767186164,490.72512111476624,-0.2978573950159588
anxiolytic.study_calm.p1.g0,anxiolytic.study_calm.p1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,36971,8,1.0,45.0,-24.976075690484617,2.753524558847078,3.1052731976804573,2.919788879481615,2.6507671388831526,2.9412243097605706,3.391993241809348,3.38024355412678,0.2888842520209149,151.99908088235293,0.3851283041820094,0.03094476275146,0.0680340888164307,0.0350154526531696,611.5586537698088,0.194967734543949
anxiolytic.study_calm.p1.g2,anxiolytic.study_calm.p1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,21188,8,1.0,45.0,-22.977736388076416,3.5192328194977143,3.3476177553587565,3.5108537558634523,3.5218983615505146,3.5080289101064794,3.060886565113934,3.0609583933422586,0.3297214802782649,112.34714673913044,1.6699698764336428,0.0361323878169059,0.1827823428673793,0.0655403658747673,546.0965107156132,-0.0219721336491154
anxiolytic.study_calm.p1.g4,anxiolytic.study_calm.p1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,6295,8,1.0,45.0,-26.120455787710604,3.4617778043959437,3.080766854608391,3.6309574926312065,3.5773232300585174,3.543756821634512,3.53309166092122,3.5496067123358053,0.226259857189893,56.17357336956522,1.1639569256756757,0.0399486795067787,0.020083325525137,0.0292967390269041,1548.199255733473,0.2144831002142215
anxiolytic.study_calm.p1.g6,anxiolytic.study_calm.p1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,51903,8,1.0,45.0,-29.617609149852065,3.3511338341245764,2.965193317419331,3.1393310917898836,3.1099396141500133,2.9200239849260603,2.813891890344689,2.8495820921731663,0.2306254801828114,123.046875,0.4473820222799344,0.03431086987257,0.1557789808685142,0.0317248553037643,386.3644780371945,0.1218174213695314
anxiolytic.study_calm.p1.g8,anxiolytic.study_calm.p1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,2924,8,1.0,45.0,-16.75600915333344,4.505182361206859,3.058449214111507,4.7724389441205926,3.6647048324543054,3.9490054867496367,4.117348802951887,4.024952322417609,0.1754727361831698,99.38401442307692,4.806097852844639,0.032529279589653,0.1387373707495678,0.1403894126415252,660.0031889685459,0.3767986984970821
anxiolytic.study_calm.p1.g10,anxiolytic.study_calm.p1,anxiolytic,study_calm,gentle low-key instrumental music for concentration,0,47285,8,1.0,45.0,-17.350829084319503,2.9139919798012004,3.5099109103070965,3.1040200018040593,2.850072940397737,2.8799767075508464,3.089062478482878,3.0504558465713414,0.2112855061223629,161.4990234375,2.209739185316594,0.0362031124532222,0.2114787350519185,0.128742054104805,978.8685530349602,-0.4298718868121096
anxiolytic.study_calm.p2.g0,anxiolytic.study_calm.p2,anxiolytic,study_calm,quiet mellow music to stay relaxed while working,0,71465,8,1.0,45.0,-21.475721790452926,3.6523215126213575,3.4113684472481385,3.878055018906143,3.254328798693828,3.579886499693566,3.956275925376048,3.9002723155981527,0.1750042392056081,86.1328125,2.191432176438053,0.0529504530131816,0.1114800939615525,0.0602756142616272,808.0580861495883,0.2166274565247863
anxiolytic.study_calm.p2.g2,anxiolytic.study_calm.p2,anxiolytic,study_calm,quiet mellow music to stay relaxed while working,0,61321,8,1.0,45.0,-22.354459301572607,2.734815584687906,2.9448517226024,2.880151072476921,2.661912490126342,2.8770730976940877,3.198319080492396,3.1897013314731346,0.2045688329081478,172.265625,1.488888888888889,0.0559020042419433,0.0799202546281813,0.0729808658361435,418.9831454869184,0.3807199608417302
anxiolytic.study_calm.p2.g4,anxiolytic.study_calm.p2,anxiolytic,study_calm,quiet mellow music to stay relaxed while working,0,89183,8,1.0,45.0,-27.84195900244924,3.187337426977634,3.153683643825403,3.1572516540070312,3.1102705442226912,3.329328883349872,3.595976190529282,3.6612199236388463,0.1915961467255173,86.1328125,3.5680742142236386,0.0609523989260196,0.0633261561352306,0.0313630104064941,1099.8863510108897,0.0534021813581784
anxiolytic.study_calm.p2.g6,anxiolytic.study_calm.p2,anxiolytic,study_calm,quiet mellow music to stay relaxed while working,0,81535,8,1.0,45.0,-21.044175775259536,3.0979720153052823,3.1889837768401006,3.123929008283346,3.335756835363806,3.0731260259402537,2.971619005208141,2.9356493583352528,0.1954240317431307,129.19921875,0.476498699288725,0.0436117574572563,0.2134758947705099,0.0941221043467521,412.1065703747563,0.311459264506339
anxiolytic.study_calm.p2.g8,anxiolytic.study_calm.p2,anxiolytic,study_calm,quiet mellow music to stay relaxed while working,0,1698,8,1.0,45.0,-32.53033272574247,3.43502672166806,2.805182334613478,3.475638483866497,3.4257743576777,3.668006594234117,3.599349349357067,3.68563811872363,0.1515252886687414,135.99917763157896,1.490852701005025,0.0425061546266078,0.0482219662008892,0.0200256165117025,1095.3750657244457,0.2640152907935094
anxiolytic.study_calm.p2.g10,anxiolytic.study_calm.p2,anxiolytic,study_calm,quiet mellow music to stay relaxed while working,0,66151,8,1.0,45.0,-25.048212307448363,3.9428615378211833,2.946279577150292,3.6446167496218584,3.735009343893364,3.528944393394974,3.1068696993912743,3.1295074348276644,0.1382834992386989,117.45383522727272,1.474035581859669,0.0396329276263713,0.1074683769005848,0.0549181215465068,657.0601761554263,0.2962506487262416
anxiolytic.study_calm.p3.g0,anxiolytic.study_calm.p3,anxiolytic,study_calm,smooth peaceful background music without distractions,0,86893,8,1.0,45.0,-26.97338514927221,3.529555046278787,3.381866070609695,3.1994396053076493,3.2974294716359465,3.1714793299454493,3.444935989991794,3.448608623962026,0.2679400164714304,123.046875,7.089908926585094,0.0285345558077096,0.0750454507694244,0.0398531258106231,592.8203134369179,0.1261666626178761
anxiolytic.study_calm.p3.g2,anxiolytic.study_calm.p3,anxiolytic,study_calm,smooth peaceful background music without distractions,0,29804,8,1.0,45.0,-22.02957226534538,4.428856609127976,4.823064141632108,4.462946965220539,4.511396998498569,4.362183558836766,5.075209110412245,5.039046784332975,0.2701180735579875,86.1328125,5.311111111111111,0.0425469763576984,0.1753825677930492,0.0884150117635726,1628.2715703127014,0.2701057401387614
anxiolytic.study_calm.p3.g4,anxiolytic.study_calm.p3,anxiolytic,study_calm,smooth peaceful background music without distractions,0,51079,8,1.0,45.0,-36.8636461256105,3.092046325449039,3.094222428570748,3.4151052392708516,3.095732638439467,3.4363355871234162,4.093917515969187,4.164063176541857,-0.2094132724940717,123.046875,1.3555555555555556,0.0379865542054176,0.610552786257476,0.0142309581860899,1862.6136367333745,-0.0251032119948922
anxiolytic.study_calm.p3.g6,anxiolytic.study_calm.p3,anxiolytic,study_calm,smooth peaceful background music without distractions,0,889,8,1.0,45.0,-24.956336608887685,2.8439017062560894,3.32982360791899,3.0553713517784353,2.811244885331524,2.9887997771065837,3.481043454564171,3.5205966944324665,0.2156991319524903,172.265625,1.4989346590909092,0.0643068850040435,0.1449320197069231,0.0537511594593524,591.8285601392637,0.2836917672722842
anxiolytic.study_calm.p3.g8,anxiolytic.study_calm.p3,anxiolytic,study_calm,smooth peaceful background music without distractions,0,86097,8,1.0,45.0,-28.387652612536773,3.0593635184877166,2.689407231001503,3.0476383304624877,2.823405985989907,2.9124912641589464,3.078030115583614,3.0620795141896693,0.2225370504783153,161.4990234375,0.9333333333333332,0.0301824267953634,0.1418028087430398,0.0211196560412645,640.0523575248083,0.2035277435277934
anxiolytic.study_calm.p3.g10,anxiolytic.study_calm.p3,anxiolytic,study_calm,smooth peaceful background music without distractions,0,81106,8,1.0,45.0,-38.07780666845444,3.089896776838546,2.7529648316379216,2.963769422238887,2.7297495168232127,2.8597406792923,1.96911773789714,2.1078551391104807,0.316950160958327,61.5234375,1.0189212835173502,0.0398786924779415,0.0381878745605617,0.0098984632641077,949.0889379081088,-0.0282851017013785
anxiolytic.study_calm.p4.g0,anxiolytic.study_calm.p4,anxiolytic,study_calm,light airy calm instrumental for reading,0,37443,8,1.0,45.0,-23.908397924569844,4.244940566355799,4.366354200371487,4.2660406493109955,4.096143149580595,4.298279260502788,3.964757824452557,3.9973924369961535,-0.0096322309436118,112.34714673913044,1.8369557168246444,0.050826545804739,0.3295103667871079,0.0610908679664135,1575.4293006453404,0.0202356720448672
anxiolytic.study_calm.p4.g2,anxiolytic.study_calm.p4,anxiolytic,study_calm,light airy calm instrumental for reading,0,5433,8,1.0,45.0,-25.1170965303297,3.1518669348758785,3.692489209323413,3.310485816906413,3.434726942774426,3.473534208237119,3.330698072521306,3.402379613313302,-0.0252870686441594,129.19921875,3.0003391278135045,0.0635783076286315,0.5975620667729289,0.0260854884982109,2072.672912825906,-0.0316083420267551
anxiolytic.study_calm.p4.g4,anxiolytic.study_calm.p4,anxiolytic,study_calm,light airy calm instrumental for reading,0,36687,8,1.0,45.0,-24.46781712051132,3.5541181835041207,3.5189549353359904,3.416734065114143,3.730835355287757,3.4846809405440538,3.157839744961524,3.1645244302546454,0.2242524606281595,80.74951171875,1.5143222229621736,0.0356681533157825,0.0971650223225745,0.0436810292303562,848.9155061664092,-0.1893559198213784
anxiolytic.study_calm.p4.g6,anxiolytic.study_calm.p4,anxiolytic,study_calm,light airy calm instrumental for reading,0,78552,8,1.0,45.0,-29.139073259159257,3.178457855814816,2.730118498075594,2.954734704287813,3.197347667233455,2.882325676549013,3.0520003348475315,3.057320207972194,0.3672054466876778,107.666015625,0.9108404792570498,0.0199150815606117,0.0473367162045883,0.0209468808025121,685.6988969244471,0.1930168587752614
anxiolytic.study_calm.p4.g8,anxiolytic.study_calm.p4,anxiolytic,study_calm,light airy calm instrumental for reading,0,63860,8,1.0,45.0,-21.99097748877788,3.7556851857587623,3.4508083000559755,3.5855813706341406,3.532208280541122,3.5153385542271396,3.511575443952107,3.506121807585142,0.1692752043268226,129.19921875,1.3174322587025316,0.0356835089623928,0.162801767186583,0.052193310111761,1077.4182853971777,0.1960597010365566
anxiolytic.study_calm.p4.g10,anxiolytic.study_calm.p4,anxiolytic,study_calm,light airy calm instrumental for reading,0,80757,8,1.0,45.0,-27.81827899559855,2.8103254429999285,2.962052108287376,2.9458211611549174,2.548444638887059,2.8284437266684033,3.301752662306278,3.3136053270870587,0.3604364010327626,135.99917763157896,0.8734595070422535,0.0310422647744417,0.0726222913249531,0.0230474900454282,606.439860746898,0.0543398778079314
anxiolytic.study_calm.p5.g0,anxiolytic.study_calm.p5,anxiolytic,study_calm,unobtrusive soft music for deep focus,0,19062,8,1.0,45.0,-16.546295128247408,4.00192405072068,4.332717463578953,3.960013764231398,3.12049066991469,3.284816875177529,4.330908254066848,4.081255022855187,0.2877284457028605,99.38401442307692,4.753623095140033,0.04976062849164,0.0811488620227666,0.1600930094718933,1419.5530161474533,0.1962944900224859
anxiolytic.study_calm.p5.g2,anxiolytic.study_calm.p5,anxiolytic,study_calm,unobtrusive soft music for deep focus,0,72450,8,1.0,45.0,-22.99054674899318,3.210331027095714,3.078583913332333,3.1079519797358546,3.235061384315568,3.076547079127004,2.687426916756735,2.68759957784039,0.2751618024935454,123.046875,0.8957435344827587,0.0244459491223096,0.1735808240149151,0.0803878754377365,823.2083368250356,-0.1765460969613699
anxiolytic.study_calm.p5.g4,anxiolytic.study_calm.p5,anxiolytic,study_calm,unobtrusive soft music for deep focus,0,48841,8,1.0,45.0,-20.24945792084584,4.484822711235347,4.572633812940143,4.476585346539364,4.120426599379806,4.072156432170624,4.32338289864031,4.235502607721674,0.3433156308078837,117.45383522727272,5.791213647278549,0.0484481193125247,0.1528783233218715,0.1008013188838958,908.9922885005012,0.0571558850968099
anxiolytic.study_calm.p5.g6,anxiolytic.study_calm.p5,anxiolytic,study_calm,unobtrusive soft music for deep focus,0,95077,8,1.0,45.0,-17.77135739740494,4.745439319894683,4.705819699543847,4.695856876251223,4.251412897496886,4.1007856473218,4.772853457412227,4.474195394725163,0.2771550712198084,117.45383522727272,5.535180740595612,0.0551887303590774,0.1638129768451212,0.1510802060365677,772.0197843693264,0.1095821954648376
anxiolytic.study_calm.p5.g8,anxiolytic.study_calm.p5,anxiolytic,study_calm,unobtrusive soft music for deep focus,0,68299,8,1.0,45.0,-19.00279280314049,4.504393028736792,4.834625274735098,4.173461244931952,3.7680511129368814,3.690923266214994,4.76718152723985,4.550557011668589,0.1971912978107737,117.45383522727272,5.799640430638183,0.0676501914858818,0.1145297242192906,0.1301100850105285,990.812451253473,0.0642526942545711
anxiolytic.study_calm.p5.g10,anxiolytic.study_calm.p5,anxiolytic,study_calm,unobtrusive soft music for deep focus,0,40751,8,1.0,45.0,-17.969938671927412,4.2877152563736285,4.94119585646374,4.508346088748956,4.149434910185326,3.8910746096347077,4.271885931183453,4.067725168716716,0.2880126234989136,123.046875,4.835062787576687,0.0426519848406314,0.2252421704881482,0.1441746801137924,956.9245258850084,0.2530815895819437
anxiolytic.study_calm.p6.g0,anxiolytic.study_calm.p6,anxiolytic,study_calm,calm minimal piano for quiet study sessions,0,17607,8,1.0,45.0,-25.97608360567565,2.895585966672175,3.523939901913267,3.0050867252898015,3.0982250352711245,3.0623957531233725,3.17321712311643,3.186456674563302,0.1930793040895444,99.38401442307692,0.6323331803880441,0.0193502604961395,0.1110243605490899,0.0413163565099239,502.86004110148593,0.1261133658840639
anxiolytic.study_calm.p6.g2,anxiolytic.study_calm.p6,anxiolytic,study_calm,calm minimal piano for quiet study sessions,0,79080,8,1.0,45.0,-21.512038604919848,2.520339400301787,3.418796380583647,2.543530234005961,2.5699447788723453,2.605450119585553,2.962057864725311,2.9588193662604576,0.1054991992550621,99.38401442307692,0.8391032286729857,0.0245608575642108,0.0808031710091467,0.0753309354186058,394.28287386645263,0.3476753836434922
anxiolytic.study_calm.p6.g4,anxiolytic.study_calm.p6,anxiolytic,study_calm,calm minimal piano for quiet study sessions,0,92033,8,1.0,45.0,-25.478388241120367,2.3180627300873065,2.9460193541390813,2.5249536182719825,2.0835774048266607,2.4585125382972746,2.835670432161459,2.821739389138925,0.209320766079959,151.99908088235293,0.4,0.0190812218934297,0.081325885406214,0.0297022089362144,560.2101249131015,0.1790433907761122
anxiolytic.study_calm.p6.g6,anxiolytic.study_calm.p6,anxiolytic,study_calm,calm minimal piano for quiet study sessions,0,83254,8,1.0,45.0,-26.530325458890022,2.6329586224975783,2.9543100305110728,2.5567976654438427,2.6541681512644435,2.806211094079911,3.003434209439747,2.996587699596338,0.2035699009987452,123.046875,0.4666666666666667,0.0206743516027927,0.100761100917073,0.0242892242968082,678.2623828809475,-0.0792042810568627
anxiolytic.study_calm.p6.g8,anxiolytic.study_calm.p6,anxiolytic,study_calm,calm minimal piano for quiet study sessions,0,96277,8,1.0,45.0,-19.71436382763881,3.28358887924664,3.3639966296494253,2.936512584492063,3.010464698884632,2.8044093201650933,2.988056132893444,2.960413406821069,0.1387685535950571,64.599609375,0.7992175072905621,0.0274139121174812,0.094088896834169,0.0975918248295784,395.530072169755,0.2345958739307574
anxiolytic.study_calm.p6.g10,anxiolytic.study_calm.p6,anxiolytic,study_calm,calm minimal piano for quiet study sessions,0,2371,8,1.0,45.0,-27.068359772918168,3.096547022532141,2.8552590862919347,3.1415017032400714,2.635807970573956,2.8652699300458266,2.8724510897869475,2.8827232585274207,0.1974291501455121,123.046875,0.4311178707850369,0.021079434081912,0.0883677362491443,0.0428148619830608,421.7835061912528,0.2800171128059329
anxiolytic.study_calm.p7.g0,anxiolytic.study_calm.p7,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,0,99785,8,1.0,45.0,-20.7699320810563,3.800610292965245,4.21665626946802,4.214186131583763,3.8815725257283393,4.123148359159783,4.2812258938130805,4.161360993012687,0.3998545702273579,86.1328125,2.066666666666667,0.0638367384672164,0.1519668942519358,0.0649968311190605,1209.8592057927435,-0.232274340066643
anxiolytic.study_calm.p7.g2,anxiolytic.study_calm.p7,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,0,26626,8,1.0,45.0,-21.25336026736268,3.847281223148953,4.041740722793693,3.947256017787514,3.8175496374278977,3.9255824392889003,4.193385704120693,4.140641930556408,0.411852597778455,151.99908088235293,2.8096559401096037,0.0581293441355228,0.1526734946540398,0.0597596876323223,1875.0760024029444,0.2313486340941191
anxiolytic.study_calm.p7.g4,anxiolytic.study_calm.p7,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,0,27882,8,1.0,45.0,-21.715731823071994,3.179174638478923,3.3156838484823004,3.2744425008794886,3.061339944035985,3.185806638838674,4.042380587247744,4.108811059741568,0.3893761266972708,61.5234375,1.6095032913363534,0.0272330064326524,0.2265644740270575,0.0251627340912818,2465.055318103022,0.192868428958761
anxiolytic.study_calm.p7.g6,anxiolytic.study_calm.p7,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,0,82675,8,1.0,45.0,-18.632963885348676,4.262351294430016,4.780394326010441,4.13381478119801,3.5870229691116284,3.6695998914846855,4.108168423640193,4.006535558543935,0.5254804486741961,86.1328125,3.066666666666667,0.0506699420511722,0.124731192921243,0.1118723675608635,1197.8873489963066,0.2646575411050892
anxiolytic.study_calm.p7.g8,anxiolytic.study_calm.p7,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,0,53730,8,1.0,45.0,-16.980187675930505,4.338929064539655,4.157265867863628,4.270095683324144,4.154199225469494,4.020194132399393,4.622951893500243,4.524759242757816,0.3968199487532655,99.38401442307692,2.6409878756830603,0.0546477288007736,0.3868242488971379,0.0666379481554031,2674.592587040025,-0.0628065941809542
anxiolytic.study_calm.p7.g10,anxiolytic.study_calm.p7,anxiolytic,study_calm,relaxed slow lofi instrumental for homework,0,51066,8,1.0,45.0,-32.89715471198716,3.201339849584281,3.0651803087635607,3.0827857721126684,2.623432938901856,2.6695643812662904,3.651525931003986,3.6839741545902394,0.3759087618406592,75.99954044117646,2.438565340909091,0.02897584810853,0.1042436441159613,0.0177694540470838,1493.4190618145242,0.1241085139426234
anxiolytic.study_calm.p8.g0,anxiolytic.study_calm.p8,anxiolytic,study_calm,peaceful mellow background for writing,0,37585,8,1.0,45.0,-48.10534249071371,3.604272567687021,3.3886825382740624,3.7154299688141514,3.6002347609864627,3.7248987790661987,3.90740332950373,3.954879931329875,0.1728596192574212,117.45383522727272,4.637574326973341,0.068049781024456,0.0962959354804187,0.0049175475724041,2353.299289804712,0.0063061839497571
anxiolytic.study_calm.p8.g2,anxiolytic.study_calm.p8,anxiolytic,study_calm,peaceful mellow background for writing,0,91865,8,1.0,45.0,-64.95838266569584,2.9937955061416632,2.793031485447445,3.034830193306888,2.9563799259380508,3.007860140440099,-2.459023973873694,-2.335887319630856,0.1700883058992857,129.19921875,2.170099431818182,0.027027865871787,0.3325462387953617,0.0036789458245038,1061.5245065459242,0.0506161687945344
anxiolytic.study_calm.p8.g4,anxiolytic.study_calm.p8,anxiolytic,study_calm,peaceful mellow background for writing,0,96904,8,1.0,45.0,-52.155411051836325,3.251319936090993,3.0724492458379924,3.017178511949489,3.260595026903492,3.0000076618141156,-0.871909241017244,-0.6929027710772608,0.2655227041881068,123.046875,3.3214909332371456,0.120292030274868,0.0721847849273736,0.0064926445484161,1961.5153435983093,-0.0899572918856791
anxiolytic.study_calm.p8.g6,anxiolytic.study_calm.p8,anxiolytic,study_calm,peaceful mellow background for writing,0,28339,8,1.0,45.0,-47.89993902272924,2.854188221057007,3.661748752746511,3.2014434136599177,3.397042241169931,3.518353040574149,7.3275376573311295,7.33715102525758,0.0967601834760089,129.19921875,2.468053775630915,0.023689866065979,0.6844266493618725,0.0006594260339625,4467.342437793229,0.166992072911511
anxiolytic.study_calm.p8.g8,anxiolytic.study_calm.p8,anxiolytic,study_calm,peaceful mellow background for writing,0,75285,8,1.0,45.0,-55.03477202314413,2.7920652931500274,2.802861544803277,2.8027649132652206,3.055364020645569,2.8409681762766485,-0.2565129549718312,-0.1612239190917108,0.3274902996126189,135.99917763157896,1.8705160935884175,0.1076743677258491,0.0766242281079062,0.004044437315315,1629.325810441496,-0.1271943170291276
anxiolytic.study_calm.p8.g10,anxiolytic.study_calm.p8,anxiolytic,study_calm,peaceful mellow background for writing,0,92287,8,1.0,45.0,-42.47722261853073,3.220039949178005,2.720112953901687,3.3846083568306584,3.1430003131138005,3.4516940916569254,-0.1583466597275169,-0.1410440757585274,0.3526489047248624,135.99917763157896,3.331849516466284,0.1139535382390022,0.2528243214936004,0.003946759738028,3001.2459754874885,0.0307173108817984
anxiolytic.study_calm.p9.g0,anxiolytic.study_calm.p9,anxiolytic,study_calm,soothing steady music for a calm workday,0,13590,8,1.0,45.0,-18.131918489551552,3.783146716114517,3.3479870824225526,3.7186523365710813,3.723946260819566,3.6283538567224447,3.715832875822183,3.6321661495444175,0.3476388658169778,129.19921875,5.815572142849869,0.0313975363969802,0.1650044989621895,0.1312543302774429,452.7925731209027,0.2451921888205142
anxiolytic.study_calm.p9.g2,anxiolytic.study_calm.p9,anxiolytic,study_calm,soothing steady music for a calm workday,0,99575,8,1.0,45.0,-19.90652827100834,4.1030609002683605,4.370989057172998,4.3014894687704786,4.000727658725944,4.200769065610448,4.196094414671435,4.131888122536057,0.4248646150670391,86.1328125,3.343665081521739,0.0276531782001256,0.2873406159705788,0.1096313297748565,1489.1394602775154,0.0296633794624641
